REF_DATE,GEO,unemployment_rate
2020-08,British Columbia,19.9
2020-08,British Columbia,20.2
2020-08,British Columbia,8.0
2020-08,British Columbia,10.8
2020-08,British Columbia,0.6
2020-08,British Columbia,0.6
2020-08,British Columbia,0.7
2020-08,British Columbia,8.0
2020-08,British Columbia,10.7
2020-08,British Columbia,0.6
2020-08,British Columbia,0.7
2020-08,British Columbia,0.8
2020-08,British Columbia,7.8
2020-08,British Columbia,11.1
2020-08,British Columbia,1.2
2020-08,British Columbia,1.1
2020-08,British Columbia,1.5
2020-09,British Columbia,8.7
2020-09,British Columbia,8.1
2020-09,British Columbia,0.4
2020-09,British Columbia,0.4
2020-09,British Columbia,0.5
2020-09,British Columbia,8.6
2020-09,British Columbia,8.2
2020-09,British Columbia,0.4
2020-09,British Columbia,0.4
2020-09,British Columbia,0.5
2020-09,British Columbia,16.2
2020-09,British Columbia,16.1
2020-09,British Columbia,1.5
2020-09,British Columbia,1.7
2020-09,British Columbia,1.8
2020-09,British Columbia,15.8
2020-09,British Columbia,16.2
2020-09,British Columbia,7.6
2020-09,British Columbia,6.9
2020-09,British Columbia,0.4
2020-09,British Columbia,0.4
2020-09,British Columbia,0.5
2020-09,British Columbia,7.4
2020-09,British Columbia,7.0
2020-09,British Columbia,0.4
2020-09,British Columbia,0.5
2020-09,British Columbia,0.6
2020-09,British Columbia,8.2
2020-09,British Columbia,6.8
2020-09,British Columbia,0.8
2020-09,British Columbia,0.7
2020-09,British Columbia,1.0
2020-09,British Columbia,9.5
2020-09,British Columbia,8.7
2020-09,British Columbia,0.5
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,9.4
2020-09,British Columbia,8.8
2020-09,British Columbia,0.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,18.9
2020-09,British Columbia,18.0
2020-09,British Columbia,2.0
2020-09,British Columbia,2.3
2020-09,British Columbia,2.5
2020-09,British Columbia,18.4
2020-09,British Columbia,17.8
2020-09,British Columbia,8.1
2020-09,British Columbia,7.3
2020-09,British Columbia,0.5
2020-09,British Columbia,0.5
2020-09,British Columbia,0.7
2020-09,British Columbia,7.9
2020-09,British Columbia,7.4
2020-09,British Columbia,0.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.8
2020-09,British Columbia,8.8
2020-09,British Columbia,7.0
2020-09,British Columbia,0.9
2020-09,British Columbia,0.9
2020-09,British Columbia,1.2
2020-09,British Columbia,7.8
2020-09,British Columbia,7.5
2020-09,British Columbia,0.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,7.8
2020-09,British Columbia,7.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,13.5
2020-09,British Columbia,14.1
2020-09,British Columbia,2.1
2020-09,British Columbia,2.3
2020-09,British Columbia,2.5
2020-09,British Columbia,13.5
2020-09,British Columbia,14.5
2020-09,British Columbia,6.9
2020-09,British Columbia,6.5
2020-09,British Columbia,0.6
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,6.8
2020-09,British Columbia,6.4
2020-09,British Columbia,0.6
2020-09,British Columbia,0.7
2020-09,British Columbia,0.8
2020-09,British Columbia,7.4
2020-09,British Columbia,6.6
2020-09,British Columbia,1.2
2020-09,British Columbia,1.1
2020-09,British Columbia,1.5
2020-10,British Columbia,8.2
2020-10,British Columbia,7.7
2020-10,British Columbia,0.4
2020-10,British Columbia,0.4
2020-10,British Columbia,0.5
2020-10,British Columbia,8.1
2020-10,British Columbia,7.8
2020-10,British Columbia,0.4
2020-10,British Columbia,0.4
2020-10,British Columbia,0.5
2020-10,British Columbia,15.9
2020-10,British Columbia,15.5
2020-10,British Columbia,1.5
2020-10,British Columbia,1.7
2020-10,British Columbia,1.8
2020-10,British Columbia,17.6
2020-10,British Columbia,14.5
2020-10,British Columbia,7.0
2020-10,British Columbia,6.5
2020-10,British Columbia,0.4
2020-10,British Columbia,0.4
2020-10,British Columbia,0.5
2020-10,British Columbia,7.2
2020-10,British Columbia,6.7
2020-10,British Columbia,0.4
2020-10,British Columbia,0.5
2020-10,British Columbia,0.6
2020-10,British Columbia,6.6
2020-10,British Columbia,5.9
2020-10,British Columbia,0.8
2020-10,British Columbia,0.7
2020-10,British Columbia,1.0
2020-10,British Columbia,9.1
2020-10,British Columbia,8.4
2020-10,British Columbia,0.5
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,8.9
2020-10,British Columbia,8.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,17.8
2020-10,British Columbia,17.3
2020-10,British Columbia,2.0
2020-10,British Columbia,2.3
2020-10,British Columbia,2.5
2020-10,British Columbia,19.0
2020-10,British Columbia,16.5
2020-10,British Columbia,7.8
2020-10,British Columbia,7.1
2020-10,British Columbia,0.5
2020-10,British Columbia,0.5
2020-10,British Columbia,0.7
2020-10,British Columbia,7.8
2020-10,British Columbia,7.2
2020-10,British Columbia,0.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.8
2020-10,British Columbia,7.6
2020-10,British Columbia,6.9
2020-10,British Columbia,0.9
2020-10,British Columbia,0.9
2020-10,British Columbia,1.2
2020-10,British Columbia,7.3
2020-10,British Columbia,6.9
2020-10,British Columbia,0.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,7.1
2020-10,British Columbia,7.0
2020-10,British Columbia,0.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,14.0
2020-10,British Columbia,13.8
2020-10,British Columbia,2.1
2020-10,British Columbia,2.3
2020-10,British Columbia,2.5
2020-10,British Columbia,16.4
2020-10,British Columbia,12.4
2020-10,British Columbia,6.2
2020-10,British Columbia,5.8
2020-10,British Columbia,0.6
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,6.5
2020-10,British Columbia,6.2
2020-10,British Columbia,0.6
2020-10,British Columbia,0.7
2020-10,British Columbia,0.8
2020-10,British Columbia,5.4
2020-10,British Columbia,4.7
2020-10,British Columbia,1.2
2020-10,British Columbia,1.1
2020-10,British Columbia,1.5
2020-11,British Columbia,7.8
2020-11,British Columbia,7.6
2020-11,British Columbia,0.4
2020-11,British Columbia,0.4
2020-11,British Columbia,0.5
2020-11,British Columbia,7.6
2020-11,British Columbia,7.6
2020-11,British Columbia,0.4
2020-11,British Columbia,0.4
2020-11,British Columbia,0.5
2020-11,British Columbia,15.4
2020-11,British Columbia,14.7
2020-11,British Columbia,1.5
2020-11,British Columbia,1.7
2020-11,British Columbia,1.8
2020-11,British Columbia,14.2
2020-11,British Columbia,14.9
2020-11,British Columbia,6.6
2020-11,British Columbia,6.5
2020-11,British Columbia,0.4
2020-11,British Columbia,0.4
2020-11,British Columbia,0.5
2020-11,British Columbia,6.5
2020-11,British Columbia,6.6
2020-11,British Columbia,0.4
2020-11,British Columbia,0.5
2020-11,British Columbia,0.6
2020-11,British Columbia,7.1
2020-11,British Columbia,6.4
2020-11,British Columbia,0.8
2020-11,British Columbia,0.7
2020-11,British Columbia,1.0
2020-11,British Columbia,8.0
2020-11,British Columbia,7.7
2020-11,British Columbia,0.5
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,7.7
2020-11,British Columbia,7.8
2020-11,British Columbia,0.6
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,15.7
2020-11,British Columbia,14.7
2020-11,British Columbia,2.0
2020-11,British Columbia,2.3
2020-11,British Columbia,2.5
2020-11,British Columbia,13.9
2020-11,British Columbia,15.1
2020-11,British Columbia,6.9
2020-11,British Columbia,6.7
2020-11,British Columbia,0.5
2020-11,British Columbia,0.5
2020-11,British Columbia,0.7
2020-11,British Columbia,6.8
2020-11,British Columbia,6.7
2020-11,British Columbia,0.6
2020-11,British Columbia,0.6
2020-11,British Columbia,0.8
2020-11,British Columbia,7.5
2020-11,British Columbia,6.8
2020-11,British Columbia,0.9
2020-11,British Columbia,0.9
2020-11,British Columbia,1.2
2020-11,British Columbia,7.6
2020-11,British Columbia,7.4
2020-11,British Columbia,0.6
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,7.5
2020-11,British Columbia,7.5
2020-11,British Columbia,0.6
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,15.2
2020-11,British Columbia,14.8
2020-11,British Columbia,2.1
2020-11,British Columbia,2.3
2020-11,British Columbia,2.5
2020-11,British Columbia,14.8
2020-11,British Columbia,14.8
2020-11,British Columbia,6.3
2020-11,British Columbia,6.3
2020-11,British Columbia,0.6
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,6.2
2020-11,British Columbia,6.4
2020-11,British Columbia,0.6
2020-11,British Columbia,0.7
2020-11,British Columbia,0.8
2020-11,British Columbia,6.7
2020-11,British Columbia,6.0
2020-11,British Columbia,1.2
2020-11,British Columbia,1.1
2020-11,British Columbia,1.5
2020-12,British Columbia,7.6
2020-12,British Columbia,7.0
2020-12,British Columbia,0.4
2020-12,British Columbia,0.4
2020-12,British Columbia,0.5
2020-12,British Columbia,7.2
2020-12,British Columbia,7.0
2020-12,British Columbia,0.4
2020-12,British Columbia,0.4
2020-12,British Columbia,0.5
2020-12,British Columbia,16.0
2020-12,British Columbia,14.5
2020-12,British Columbia,1.5
2020-12,British Columbia,1.7
2020-12,British Columbia,1.8
2020-12,British Columbia,23.2
2020-12,British Columbia,10.5
2020-12,British Columbia,6.4
2020-12,British Columbia,6.0
2020-12,British Columbia,0.4
2020-12,British Columbia,0.4
2020-12,British Columbia,0.5
2020-12,British Columbia,6.1
2020-12,British Columbia,5.6
2020-12,British Columbia,0.4
2020-12,British Columbia,0.5
2020-12,British Columbia,0.6
2020-12,British Columbia,7.0
2020-12,British Columbia,7.0
2020-12,British Columbia,0.8
2020-12,British Columbia,0.7
2020-12,British Columbia,1.0
2020-12,British Columbia,7.2
2020-12,British Columbia,6.9
2020-12,British Columbia,0.5
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,7.0
2020-12,British Columbia,6.9
2020-12,British Columbia,0.6
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,15.4
2020-12,British Columbia,14.3
2020-12,British Columbia,2.0
2020-12,British Columbia,2.3
2020-12,British Columbia,2.5
2020-12,British Columbia,20.2
2020-12,British Columbia,12.0
2020-12,British Columbia,6.0
2020-12,British Columbia,5.9
2020-12,British Columbia,0.5
2020-12,British Columbia,0.5
2020-12,British Columbia,0.7
2020-12,British Columbia,5.5
2020-12,British Columbia,5.2
2020-12,British Columbia,0.6
2020-12,British Columbia,0.6
2020-12,British Columbia,0.8
2020-12,British Columbia,7.5
2020-12,British Columbia,7.9
2020-12,British Columbia,0.9
2020-12,British Columbia,0.9
2020-12,British Columbia,1.2
2020-12,British Columbia,8.1
2020-12,British Columbia,7.1
2020-12,British Columbia,0.6
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,7.5
2020-12,British Columbia,7.1
2020-12,British Columbia,0.6
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,16.6
2020-12,British Columbia,14.5
2020-12,British Columbia,2.1
2020-12,British Columbia,2.3
2020-12,British Columbia,2.5
2020-12,British Columbia,25.9
2020-12,British Columbia,8.7
2020-12,British Columbia,6.8
2020-12,British Columbia,6.0
2020-12,British Columbia,0.6
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,6.9
2020-12,British Columbia,6.0
2020-12,British Columbia,0.6
2020-12,British Columbia,0.7
2020-12,British Columbia,0.8
2020-12,British Columbia,6.4
2020-12,British Columbia,6.0
2020-12,British Columbia,1.2
2020-12,British Columbia,1.1
2020-12,British Columbia,1.5
2021-01,British Columbia,7.6
2021-01,British Columbia,8.0
2021-01,British Columbia,0.5
2021-01,British Columbia,0.5
2021-01,British Columbia,0.6
2021-01,British Columbia,7.9
2021-01,British Columbia,8.2
2021-01,British Columbia,0.5
2021-01,British Columbia,0.5
2021-01,British Columbia,0.6
2021-01,British Columbia,15.3
2021-01,British Columbia,16.0
2021-01,British Columbia,2.0
2021-01,British Columbia,2.0
2021-01,British Columbia,2.2
2021-01,British Columbia,15.4
2021-01,British Columbia,16.2
2021-01,British Columbia,6.5
2021-01,British Columbia,6.9
2021-01,British Columbia,0.5
2021-01,British Columbia,0.5
2021-01,British Columbia,0.6
2021-01,British Columbia,6.6
2021-01,British Columbia,6.9
2021-01,British Columbia,0.6
2021-01,British Columbia,0.6
2021-01,British Columbia,0.7
2021-01,British Columbia,6.1
2021-01,British Columbia,6.7
2021-01,British Columbia,0.9
2021-01,British Columbia,0.9
2021-01,British Columbia,1.1
2021-01,British Columbia,6.8
2021-01,British Columbia,7.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.8
2021-01,British Columbia,7.1
2021-01,British Columbia,7.8
2021-01,British Columbia,0.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.8
2021-01,British Columbia,13.9
2021-01,British Columbia,15.0
2021-01,British Columbia,2.6
2021-01,British Columbia,2.7
2021-01,British Columbia,3.0
2021-01,British Columbia,20.4
2021-01,British Columbia,13.1
2021-01,British Columbia,5.7
2021-01,British Columbia,6.6
2021-01,British Columbia,0.7
2021-01,British Columbia,0.6
2021-01,British Columbia,0.8
2021-01,British Columbia,5.5
2021-01,British Columbia,6.4
2021-01,British Columbia,0.8
2021-01,British Columbia,0.8
2021-01,British Columbia,0.9
2021-01,British Columbia,6.3
2021-01,British Columbia,7.4
2021-01,British Columbia,1.2
2021-01,British Columbia,1.2
2021-01,British Columbia,1.4
2021-01,British Columbia,8.6
2021-01,British Columbia,8.4
2021-01,British Columbia,0.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.8
2021-01,British Columbia,8.7
2021-01,British Columbia,8.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.7
2021-01,British Columbia,0.8
2021-01,British Columbia,16.6
2021-01,British Columbia,17.0
2021-01,British Columbia,2.8
2021-01,British Columbia,2.9
2021-01,British Columbia,3.1
2021-01,British Columbia,11.1
2021-01,British Columbia,19.7
2021-01,British Columbia,7.3
2021-01,British Columbia,7.1
2021-01,British Columbia,0.6
2021-01,British Columbia,0.7
2021-01,British Columbia,0.8
2021-01,British Columbia,7.7
2021-01,British Columbia,7.5
2021-01,British Columbia,0.8
2021-01,British Columbia,0.8
2021-01,British Columbia,0.9
2021-01,British Columbia,5.9
2021-01,British Columbia,5.9
2021-01,British Columbia,1.3
2021-01,British Columbia,1.4
2021-01,British Columbia,1.6
2021-02,British Columbia,7.3
2021-02,British Columbia,7.5
2021-02,British Columbia,0.5
2021-02,British Columbia,0.5
2021-02,British Columbia,0.6
2021-02,British Columbia,7.3
2021-02,British Columbia,7.5
2021-02,British Columbia,0.5
2021-02,British Columbia,0.5
2021-02,British Columbia,0.6
2021-02,British Columbia,14.7
2021-02,British Columbia,15.6
2021-02,British Columbia,2.0
2021-02,British Columbia,2.0
2021-02,British Columbia,2.2
2021-02,British Columbia,14.7
2021-02,British Columbia,16.0
2021-02,British Columbia,6.1
2021-02,British Columbia,6.3
2021-02,British Columbia,0.5
2021-02,British Columbia,0.5
2021-02,British Columbia,0.6
2021-02,British Columbia,5.8
2021-02,British Columbia,5.9
2021-02,British Columbia,0.6
2021-02,British Columbia,0.6
2021-02,British Columbia,0.7
2021-02,British Columbia,7.0
2021-02,British Columbia,7.4
2021-02,British Columbia,0.9
2021-02,British Columbia,0.9
2021-02,British Columbia,1.1
2021-02,British Columbia,6.9
2021-02,British Columbia,7.6
2021-02,British Columbia,0.7
2021-02,British Columbia,0.7
2021-02,British Columbia,0.8
2021-02,British Columbia,6.9
2021-02,British Columbia,7.7
2021-02,British Columbia,0.7
2021-02,British Columbia,0.7
2021-02,British Columbia,0.8
2021-02,British Columbia,13.0
2021-02,British Columbia,15.4
2021-02,British Columbia,2.6
2021-02,British Columbia,2.7
2021-02,British Columbia,3.0
2021-02,British Columbia,19.0
2021-02,British Columbia,14.0
2021-02,British Columbia,6.0
2021-02,British Columbia,6.5
2021-02,British Columbia,0.7
2021-02,British Columbia,0.6
2021-02,British Columbia,0.8
2021-02,British Columbia,5.9
2021-02,British Columbia,6.5
2021-02,British Columbia,0.8
2021-02,British Columbia,0.8
2021-02,British Columbia,0.9
2021-02,British Columbia,6.0
2021-02,British Columbia,6.5
2021-02,British Columbia,1.2
2021-02,British Columbia,1.2
2021-02,British Columbia,1.4
2021-02,British Columbia,7.7
2021-02,British Columbia,7.3
2021-02,British Columbia,0.7
2021-02,British Columbia,0.7
2021-02,British Columbia,0.8
2021-02,British Columbia,7.7
2021-02,British Columbia,7.3
2021-02,British Columbia,0.7
2021-02,British Columbia,0.7
2021-02,British Columbia,0.8
2021-02,British Columbia,16.5
2021-02,British Columbia,15.7
2021-02,British Columbia,2.8
2021-02,British Columbia,2.9
2021-02,British Columbia,3.1
2021-02,British Columbia,11.0
2021-02,British Columbia,18.3
2021-02,British Columbia,6.3
2021-02,British Columbia,6.0
2021-02,British Columbia,0.6
2021-02,British Columbia,0.7
2021-02,British Columbia,0.8
2021-02,British Columbia,5.7
2021-02,British Columbia,5.2
2021-02,British Columbia,0.8
2021-02,British Columbia,0.8
2021-02,British Columbia,0.9
2021-02,British Columbia,8.0
2021-02,British Columbia,8.4
2021-02,British Columbia,1.3
2021-02,British Columbia,1.4
2021-02,British Columbia,1.6
2021-03,British Columbia,7.2
2021-03,British Columbia,7.5
2021-03,British Columbia,0.5
2021-03,British Columbia,0.5
2021-03,British Columbia,0.6
2021-03,British Columbia,7.4
2021-03,British Columbia,7.5
2021-03,British Columbia,0.5
2021-03,British Columbia,0.5
2021-03,British Columbia,0.6
2021-03,British Columbia,13.7
2021-03,British Columbia,14.6
2021-03,British Columbia,2.0
2021-03,British Columbia,2.0
2021-03,British Columbia,2.2
2021-03,British Columbia,18.6
2021-03,British Columbia,12.2
2021-03,British Columbia,6.1
2021-03,British Columbia,6.4
2021-03,British Columbia,0.5
2021-03,British Columbia,0.5
2021-03,British Columbia,0.6
2021-03,British Columbia,5.8
2021-03,British Columbia,5.9
2021-03,British Columbia,0.6
2021-03,British Columbia,0.6
2021-03,British Columbia,0.7
2021-03,British Columbia,7.2
2021-03,British Columbia,7.9
2021-03,British Columbia,0.9
2021-03,British Columbia,0.9
2021-03,British Columbia,1.1
2021-03,British Columbia,6.6
2021-03,British Columbia,7.2
2021-03,British Columbia,0.7
2021-03,British Columbia,0.7
2021-03,British Columbia,0.8
2021-03,British Columbia,6.8
2021-03,British Columbia,7.2
2021-03,British Columbia,0.7
2021-03,British Columbia,0.7
2021-03,British Columbia,0.8
2021-03,British Columbia,12.1
2021-03,British Columbia,14.5
2021-03,British Columbia,2.6
2021-03,British Columbia,2.7
2021-03,British Columbia,3.0
2021-03,British Columbia,17.8
2021-03,British Columbia,12.6
2021-03,British Columbia,5.7
2021-03,British Columbia,6.1
2021-03,British Columbia,0.7
2021-03,British Columbia,0.6
2021-03,British Columbia,0.8
2021-03,British Columbia,5.6
2021-03,British Columbia,5.7
2021-03,British Columbia,0.8
2021-03,British Columbia,0.8
2021-03,British Columbia,0.9
2021-03,British Columbia,6.2
2021-03,British Columbia,7.3
2021-03,British Columbia,1.2
2021-03,British Columbia,1.2
2021-03,British Columbia,1.4
2021-03,British Columbia,7.8
2021-03,British Columbia,7.8
